ANON_ID,Birthdate,Gen,Eth,Fluency,SpEd,Grade,AttRate,DaysEnr,DaysAbs,Susp,CurrWeightedTotGPA,SED,School,Year
1460,2007-01-06,F,Multiple Ethnicity,RFEP,Not Special Ed,7,0.8163,49.0,9.0,,0.0,SED,WOMS,19-20
1469,2007-07-07,F,White,RFEP,Not Special Ed,7,1.0,133.0,0.0,1.0,0.0,SED,WOMS,19-20
1666,2007-11-05,M,White,EL,Not Special Ed,7,0.9699,133.0,4.0,,0.0,SED,WOMS,19-20
1906,2006-06-30,F,White,RFEP,Not Special Ed,8,0.9624,133.0,5.0,,0.0,SED,WOMS,19-20
1962,2007-11-02,M,Asian,TBD,Not Special Ed,6,1.0,5.0,0.0,,0.0,Not SED,WOMS,19-20
2127,2005-07-01,F,White,EL,Not Special Ed,8,0.9925,133.0,1.0,,0.0,SED,WOMS,19-20
2129,2005-07-01,F,White,EL,Not Special Ed,8,0.9925,133.0,1.0,,0.0,SED,WOMS,19-20
2130,2007-07-01,F,White,EL,Not Special Ed,6,0.9925,133.0,1.0,,0.0,SED,WOMS,19-20
2133,2008-04-05,M,White,EL,Not Special Ed,6,0.985,133.0,2.0,,0.0,SED,WOMS,19-20
2134,2005-07-01,F,White,EL,Not Special Ed,8,0.9925,133.0,1.0,,0.0,SED,WOMS,19-20
2135,2007-07-01,F,White,EL,Not Special Ed,6,0.9925,133.0,1.0,,0.0,SED,WOMS,19-20
2233,2005-07-07,M,Asian,EL,Not Special Ed,8,0.9624,133.0,5.0,,0.0,SED,WOMS,19-20
2250,2007-12-14,M,Asian,EO,Not Special Ed,6,0.9774,133.0,3.0,,0.0,SED,WOMS,19-20
2252,2006-11-13,F,White,EO,Not Special Ed,8,0.9624,133.0,5.0,,0.0,SED,WOMS,19-20
2255,2006-10-20,F,White,RFEP,Not Special Ed,7,0.985,133.0,2.0,,0.0,SED,WOMS,19-20
2281,2007-10-18,F,Asian,EL,Not Special Ed,6,0.9549,133.0,6.0,,0.0,SED,WOMS,19-20
2283,2007-08-22,M,Asian,EL,Not Special Ed,7,1.0,133.0,0.0,,0.0,SED,WOMS,19-20
2291,2007-08-22,M,Asian,EL,Not Special Ed,7,1.0,133.0,0.0,,0.0,SED,WOMS,19-20
2313,2008-05-20,F,White,RFEP,Not Special Ed,6,0.9624,133.0,5.0,,0.0,Not SED,WOMS,19-20
2358,2008-08-06,F,Not Reported,EL,Not Special Ed,6,0.8496,133.0,20.0,,0.0,SED,WOMS,19-20
2359,2007-04-26,F,Not Reported,EL,Not Special Ed,6,0.8346,133.0,22.0,,0.0,SED,WOMS,19-20
2515,2007-01-10,M,White,EL,Not Special Ed,7,0.985,133.0,2.0,,0.0,SED,WOMS,19-20
2612,2005-12-14,F,African American,EO,Special Ed,8,0.9925,133.0,1.0,1.0,0.0,SED,WOMS,19-20
2690,2006-08-21,F,Asian,EL,Not Special Ed,8,0.9774,133.0,3.0,,0.0,SED,WOMS,19-20
2871,2006-12-14,M,Asian,EL,Not Special Ed,7,0.9912,113.0,1.0,,0.0,SED,WOMS,19-20
2919,2007-05-25,F,Asian,EL,Not Special Ed,6,0.84,75.0,12.0,,0.0,SED,WOMS,19-20
2921,2005-12-01,M,Asian,EL,Not Special Ed,8,0.8701,77.0,10.0,,0.0,SED,WOMS,19-20
2969,2006-03-30,F,White,RFEP,Not Special Ed,8,0.8548,124.0,18.0,3.0,0.0,SED,WOMS,19-20
3043,2006-03-26,M,White,EL,Special Ed,8,0.9774,133.0,3.0,,0.0,SED,WOMS,19-20
3711,2008-08-01,F,African American,RFEP,Not Special Ed,6,0.95,80.0,4.0,,0.0,SED,WOMS,19-20
4555,2007-01-17,F,African American,EO,Not Special Ed,7,0.8496,133.0,20.0,,0.0,SED,WOMS,19-20
4621,2006-06-15,F,African American,EO,Not Special Ed,8,0.9774,133.0,3.0,,0.0,SED,WOMS,19-20
5264,2005-10-20,F,Latino,EL,Not Special Ed,8,0.9699,133.0,4.0,,0.0,SED,WOMS,19-20
5927,2005-12-12,M,African American,EO,Not Special Ed,8,0.9925,133.0,1.0,,0.0,SED,WOMS,19-20
5941,2007-02-11,M,African American,EO,Not Special Ed,7,0.9549,133.0,6.0,1.0,0.0,SED,WOMS,19-20
6399,2007-07-19,M,Latino,RFEP,Not Special Ed,7,0.6471,17.0,6.0,,0.0,SED,WOMS,19-20
6917,2007-07-17,F,African American,EO,Not Special Ed,7,1.0,133.0,0.0,,0.0,SED,WOMS,19-20
6961,2008-09-16,M,Multiple Ethnicity,EO,Not Special Ed,6,0.985,133.0,2.0,,0.0,Not SED,WOMS,19-20
7760,2007-01-20,M,African American,EO,Not Special Ed,7,1.0,128.0,0.0,,0.0,SED,WOMS,19-20
7796,2006-10-18,F,Asian,EO,Not Special Ed,8,0.9699,133.0,4.0,,0.0,SED,WOMS,19-20
8174,2006-09-15,F,African American,EO,Special Ed,8,1.0,84.0,0.0,,0.0,SED,WOMS,19-20
8666,2007-04-20,M,African American,EO,Special Ed,6,0.9173,133.0,11.0,2.0,0.0,SED,WOMS,19-20
8870,2006-02-25,M,African American,EO,Not Special Ed,8,0.9699,133.0,4.0,,0.0,SED,WOMS,19-20
8989,2007-07-02,M,Not Reported,EO,Not Special Ed,7,0.9248,133.0,10.0,3.0,0.0,SED,WOMS,19-20
9178,2007-10-22,F,African American,EO,Not Special Ed,7,0.9398,133.0,8.0,,0.0,SED,WOMS,19-20
10114,2006-06-22,M,African American,EO,Not Special Ed,8,0.9925,133.0,1.0,,0.0,SED,WOMS,19-20
10140,2006-05-09,M,African American,EO,Not Special Ed,8,0.9398,133.0,8.0,,0.0,SED,WOMS,19-20
10573,2007-05-25,M,African American,EO,Not Special Ed,7,0.9925,133.0,1.0,,0.0,SED,WOMS,19-20
10659,2006-10-04,F,Latino,RFEP,Not Special Ed,8,0.9733,75.0,2.0,,0.0,SED,WOMS,19-20
11026,2006-07-21,M,African American,EO,Special Ed,8,0.8947,133.0,14.0,,0.0,SED,WOMS,19-20
11027,2005-07-21,M,African American,EO,Special Ed,8,0.8947,133.0,14.0,,0.0,SED,WOMS,19-20
11524,2008-06-16,F,Latino,EL,Not Special Ed,6,1.0,133.0,0.0,,0.0,SED,WOMS,19-20
11535,2006-05-24,M,Latino,RFEP,Not Special Ed,8,1.0,133.0,0.0,,0.0,SED,WOMS,19-20
12044,2006-04-16,M,African American,EO,Not Special Ed,8,0.9774,133.0,3.0,,0.0,SED,WOMS,19-20
14567,2008-06-15,F,African American,EO,Not Special Ed,6,1.0,133.0,0.0,,0.0,SED,WOMS,19-20
14683,2007-11-17,M,African American,EO,Not Special Ed,6,0.9173,133.0,11.0,,0.0,SED,WOMS,19-20
14692,2006-10-20,M,African American,EO,Special Ed,8,0.6739,46.0,15.0,2.0,0.0,SED,WOMS,19-20
15688,2007-02-21,M,African American,EO,Not Special Ed,7,0.797,133.0,27.0,,0.0,SED,WOMS,19-20
15964,2006-08-11,F,African American,EO,Not Special Ed,8,0.9248,133.0,10.0,,0.0,SED,WOMS,19-20
16699,2006-03-29,M,Latino,RFEP,Not Special Ed,8,0.9398,133.0,8.0,,0.0,SED,WOMS,19-20
16711,2007-11-14,F,Latino,IFEP,Not Special Ed,7,0.9173,133.0,11.0,,0.0,SED,WOMS,19-20
16919,2007-01-04,F,White,EL,Not Special Ed,6,0.9398,133.0,8.0,,0.0,SED,WOMS,19-20
17424,2007-02-10,M,African American,EO,Special Ed,7,0.9023,133.0,13.0,5.0,0.0,SED,WOMS,19-20
18238,2007-04-29,M,Asian,RFEP,Not Special Ed,7,0.9925,133.0,1.0,,0.0,SED,WOMS,19-20
18239,2008-11-10,F,White,EL,Not Special Ed,6,0.9847,131.0,2.0,,0.0,SED,WOMS,19-20
18282,2007-02-02,M,African American,EO,Not Special Ed,7,0.8947,133.0,14.0,1.0,0.0,SED,WOMS,19-20
18662,2006-09-26,M,African American,EO,Not Special Ed,8,0.9925,133.0,1.0,,0.0,SED,WOMS,19-20
19015,2007-04-05,M,Not Reported,EO,Not Special Ed,7,0.985,133.0,2.0,,0.0,SED,WOMS,19-20
19257,2006-10-07,M,African American,EO,Not Special Ed,8,0.9699,133.0,4.0,,0.0,Not SED,WOMS,19-20
19455,2007-04-22,M,African American,EO,Not Special Ed,7,0.9549,133.0,6.0,2.0,0.0,SED,WOMS,19-20
19470,2005-11-01,M,African American,EO,Special Ed,8,0.9774,133.0,3.0,,0.0,SED,WOMS,19-20
20184,2007-08-14,F,African American,EO,Not Special Ed,7,0.9774,133.0,3.0,,0.0,SED,WOMS,19-20
20187,2006-01-29,M,African American,EO,Not Special Ed,8,0.9774,133.0,3.0,,0.0,SED,WOMS,19-20
21206,2008-05-20,F,African American,EO,Not Special Ed,6,0.9688,128.0,4.0,,0.0,SED,WOMS,19-20
21637,2007-12-14,M,Latino,EL,Not Special Ed,6,0.9925,133.0,1.0,,0.0,SED,WOMS,19-20
21824,2006-12-26,F,Latino,EO,Not Special Ed,7,0.9248,133.0,10.0,,0.0,SED,WOMS,19-20
22163,2006-07-03,M,African American,EO,Not Special Ed,8,0.985,133.0,2.0,,0.0,SED,WOMS,19-20
22673,2006-12-30,M,African American,EO,Not Special Ed,6,1.0,133.0,0.0,,0.0,SED,WOMS,19-20
23738,2006-04-15,F,Latino,RFEP,Not Special Ed,6,0.9323,133.0,9.0,,0.0,SED,WOMS,19-20
24142,2005-11-28,F,Latino,EL,Special Ed,8,0.9549,133.0,6.0,,0.0,SED,WOMS,19-20
24915,2007-03-23,M,African American,EO,Not Special Ed,7,0.985,133.0,2.0,,0.0,Not SED,WOMS,19-20
25085,2006-10-23,M,White,EO,Not Special Ed,7,0.8496,133.0,20.0,,0.0,SED,WOMS,19-20
25090,2006-06-20,M,African American,EO,Not Special Ed,8,0.906,117.0,11.0,1.0,0.0,Not SED,WOMS,19-20
25234,2006-12-11,F,Asian,EL,Not Special Ed,7,0.9649,57.0,2.0,,0.0,SED,WOMS,19-20
25459,2006-01-16,F,White,EL,Not Special Ed,8,0.9624,133.0,5.0,,0.0,SED,WOMS,19-20
25463,2008-08-20,M,White,EL,Not Special Ed,6,0.9898,98.0,1.0,,0.0,Not SED,WOMS,19-20
25464,2008-08-20,F,White,EL,Not Special Ed,6,0.9592,98.0,4.0,,0.0,Not SED,WOMS,19-20
26065,2008-04-26,F,African American,EO,Not Special Ed,6,0.9925,133.0,1.0,,0.0,SED,WOMS,19-20
26067,2006-03-08,M,African American,EO,Not Special Ed,8,0.9173,133.0,11.0,,0.0,SED,WOMS,19-20
26632,2007-04-20,M,African American,EO,Not Special Ed,7,1.0,24.0,0.0,,0.0,SED,WOMS,19-20
27030,2006-01-19,F,Latino,RFEP,Not Special Ed,8,0.7669,133.0,31.0,,0.0,SED,WOMS,19-20
27582,2006-08-05,M,African American,EO,Special Ed,8,0.9774,133.0,3.0,,0.0,SED,WOMS,19-20
27592,2007-05-12,F,African American,EO,Not Special Ed,7,0.7054,129.0,38.0,,0.0,SED,WOMS,19-20
27698,2005-03-04,F,African American,EO,Special Ed,8,0.9699,133.0,4.0,1.0,0.0,SED,WOMS,19-20
28944,2007-08-29,F,African American,EO,Special Ed,7,0.7925,106.0,22.0,,0.0,SED,WOMS,19-20
29380,2007-03-07,M,African American,EO,Not Special Ed,7,0.9348,46.0,3.0,,0.0,Not SED,WOMS,19-20
29391,2006-09-23,F,White,EO,Not Special Ed,8,0.9773,44.0,1.0,,0.0,SED,WOMS,19-20
29757,2007-07-29,F,African American,EO,Not Special Ed,7,0.9699,133.0,4.0,,0.0,SED,WOMS,19-20
29844,2006-09-24,F,African American,EO,Not Special Ed,8,1.0,133.0,0.0,,0.0,SED,WOMS,19-20
30053,2006-12-07,F,African American,EO,Special Ed,7,0.8571,133.0,19.0,,0.0,SED,WOMS,19-20
30060,2008-01-01,M,African American,EO,Special Ed,6,0.9023,133.0,13.0,3.0,0.0,SED,WOMS,19-20
30979,2007-12-13,F,Latino,RFEP,Not Special Ed,6,1.0,133.0,0.0,,0.0,SED,WOMS,19-20
31861,2008-04-11,F,African American,EO,Not Special Ed,6,1.0,133.0,0.0,1.0,0.0,SED,WOMS,19-20
31985,2006-12-08,M,African American,EO,Special Ed,7,0.9624,133.0,5.0,,0.0,SED,WOMS,19-20
32078,2006-09-02,M,African American,EO,Not Special Ed,8,0.9173,133.0,11.0,,0.0,SED,WOMS,19-20
32864,2005-12-18,M,African American,EO,Not Special Ed,8,0.9774,133.0,3.0,,0.0,SED,WOMS,19-20
32873,2007-03-13,F,African American,EO,Not Special Ed,7,0.9774,133.0,3.0,,0.0,SED,WOMS,19-20
33493,2008-05-18,M,Asian,EL,Not Special Ed,6,0.9925,133.0,1.0,,0.0,SED,WOMS,19-20
33939,2007-11-26,F,African American,EO,Not Special Ed,6,0.9173,133.0,11.0,,0.0,SED,WOMS,19-20
34440,2007-05-14,F,African American,EO,Not Special Ed,7,0.985,133.0,2.0,,0.0,SED,WOMS,19-20
35526,2008-03-16,F,African American,EO,Not Special Ed,6,0.9925,133.0,1.0,,0.0,SED,WOMS,19-20
35553,2008-04-12,F,African American,EO,Special Ed,6,0.8712,132.0,17.0,,0.0,SED,WOMS,19-20
35768,2006-08-04,M,African American,EO,Not Special Ed,8,0.9549,133.0,6.0,,0.0,SED,WOMS,19-20
35961,2008-02-23,M,African American,EO,Not Special Ed,6,0.9318,132.0,9.0,,0.0,SED,WOMS,19-20
36008,2007-07-17,M,Latino,EL,Not Special Ed,6,0.9699,133.0,4.0,,0.0,SED,WOMS,19-20
36320,2008-02-21,M,Asian,RFEP,Not Special Ed,6,0.9098,133.0,12.0,,0.0,SED,WOMS,19-20
36643,2007-12-15,M,African American,EO,Not Special Ed,6,0.8496,133.0,20.0,2.0,0.0,Not SED,WOMS,19-20
36718,2006-07-26,M,African American,EO,Special Ed,7,0.8045,133.0,26.0,1.0,0.0,SED,WOMS,19-20
36776,2008-02-11,F,African American,EO,Not Special Ed,6,0.9925,133.0,1.0,,0.0,SED,WOMS,19-20
37085,2006-12-19,F,African American,EO,Not Special Ed,7,0.9286,42.0,3.0,,0.0,Not SED,WOMS,19-20
37139,2006-02-27,M,African American,EO,Special Ed,8,0.9323,133.0,9.0,,0.0,SED,WOMS,19-20
37309,2008-01-07,F,African American,EO,Not Special Ed,6,0.9925,133.0,1.0,,0.0,SED,WOMS,19-20
40292,2007-09-18,F,African American,EO,Not Special Ed,7,0.9173,133.0,11.0,,0.0,SED,WOMS,19-20
40717,2007-03-05,F,Latino,EL,Not Special Ed,7,0.9549,133.0,6.0,,0.0,Not SED,WOMS,19-20
41870,2007-12-18,F,African American,EO,Not Special Ed,6,0.9699,133.0,4.0,,0.0,SED,WOMS,19-20
41909,2006-11-28,M,Latino,RFEP,Not Special Ed,7,0.9248,133.0,10.0,,0.0,SED,WOMS,19-20
42813,2007-01-03,M,African American,EO,Not Special Ed,7,0.9023,133.0,13.0,,0.0,SED,WOMS,19-20
43085,2007-05-16,F,Asian,EL,Not Special Ed,7,1.0,95.0,0.0,,0.0,SED,WOMS,19-20
43277,2007-07-23,F,White,RFEP,Not Special Ed,7,0.8509,114.0,17.0,,0.0,SED,WOMS,19-20
44716,2007-02-06,M,Latino,EO,Special Ed,6,0.8421,133.0,21.0,1.0,0.0,SED,WOMS,19-20
44765,2007-05-23,F,White,EL,Not Special Ed,7,1.0,55.0,0.0,,0.0,Not SED,WOMS,19-20
46366,2007-07-15,F,Latino,EL,Not Special Ed,7,0.8571,133.0,19.0,,0.0,SED,WOMS,19-20
46551,2007-03-02,F,Latino,RFEP,Not Special Ed,7,0.8045,133.0,26.0,,0.0,SED,WOMS,19-20
46563,2007-03-21,M,Latino,RFEP,Not Special Ed,7,0.9474,133.0,7.0,,0.0,SED,WOMS,19-20
46610,2007-09-19,M,Latino,EO,Not Special Ed,7,0.7519,133.0,33.0,,0.0,SED,WOMS,19-20
46894,2007-10-25,M,Latino,EL,Not Special Ed,6,0.985,133.0,2.0,,0.0,SED,WOMS,19-20
48092,2007-10-28,F,African American,EO,Not Special Ed,7,0.9925,133.0,1.0,,0.0,SED,WOMS,19-20
48223,2007-11-10,F,African American,EO,Not Special Ed,6,0.9398,133.0,8.0,,0.0,SED,WOMS,19-20
48549,2005-12-13,M,White,EL,Not Special Ed,7,0.985,133.0,2.0,,0.0,Not SED,WOMS,19-20
48630,2007-03-28,F,White,RFEP,Not Special Ed,7,0.9699,133.0,4.0,,0.0,SED,WOMS,19-20
48647,2006-11-07,M,White,RFEP,Not Special Ed,8,0.9712,104.0,3.0,1.0,0.0,SED,WOMS,19-20
48693,2005-12-14,F,African American,EO,Not Special Ed,8,0.9699,133.0,4.0,,0.0,SED,WOMS,19-20
48741,2007-01-29,M,Latino,EL,Not Special Ed,7,0.9774,133.0,3.0,,0.0,SED,WOMS,19-20
48812,2008-08-02,F,Asian,EO,Not Special Ed,6,0.985,133.0,2.0,,0.0,SED,WOMS,19-20
49382,2007-02-01,M,Latino,EL,Not Special Ed,6,0.9323,133.0,9.0,,0.0,SED,WOMS,19-20
49797,2006-01-12,M,African American,EO,Not Special Ed,8,0.6992,133.0,40.0,,0.0,SED,WOMS,19-20
49851,2007-04-12,M,African American,EO,Not Special Ed,7,0.8496,133.0,20.0,,0.0,SED,WOMS,19-20
50627,2007-02-10,F,Asian,EL,Not Special Ed,7,0.9845,129.0,2.0,,0.0,SED,WOMS,19-20
50799,2008-07-16,F,Latino,EL,Not Special Ed,6,1.0,133.0,0.0,,0.0,SED,WOMS,19-20
50815,2006-08-17,F,Latino,RFEP,Not Special Ed,8,0.6391,133.0,48.0,,0.0,Not SED,WOMS,19-20
51272,2007-10-27,F,African American,EO,Not Special Ed,6,0.9084,131.0,12.0,3.0,0.0,SED,WOMS,19-20
51415,2007-04-26,M,African American,EO,Not Special Ed,7,0.9624,133.0,5.0,,0.0,SED,WOMS,19-20
52058,2006-02-08,M,African American,EO,Not Special Ed,8,1.0,133.0,0.0,,0.0,SED,WOMS,19-20
53006,2006-01-09,F,African American,EO,Not Special Ed,8,0.9549,133.0,6.0,,0.0,SED,WOMS,19-20
53783,2008-07-15,F,African American,EO,Not Special Ed,6,0.9783,46.0,1.0,,0.0,Not SED,WOMS,19-20
55280,2006-08-24,F,African American,EO,Special Ed,7,0.9323,133.0,9.0,,0.0,SED,WOMS,19-20
55281,2006-08-14,F,African American,EO,Special Ed,7,0.9323,133.0,9.0,,0.0,SED,WOMS,19-20
55417,2007-06-07,F,African American,EO,Special Ed,7,1.0,133.0,0.0,1.0,0.0,SED,WOMS,19-20
55421,2006-05-03,F,African American,EO,Not Special Ed,8,0.9549,133.0,6.0,1.0,0.0,SED,WOMS,19-20
55823,2006-09-13,M,African American,EO,Special Ed,7,0.8571,133.0,19.0,3.0,0.0,SED,WOMS,19-20
55826,2006-12-27,M,Pacific Islander,EO,Not Special Ed,7,0.86,50.0,7.0,1.0,0.0,SED,WOMS,19-20
56797,2007-01-14,F,African American,EO,Not Special Ed,6,1.0,133.0,0.0,,0.0,SED,WOMS,19-20
57092,2007-12-31,F,Asian,EL,Not Special Ed,6,1.0,133.0,0.0,,0.0,SED,WOMS,19-20
57375,2006-12-08,M,African American,EO,Not Special Ed,7,0.7727,44.0,10.0,,0.0,SED,WOMS,19-20
58233,2008-03-30,F,African American,EO,Not Special Ed,6,0.8636,132.0,18.0,,0.0,SED,WOMS,19-20
58818,2006-06-25,F,Asian,EL,Not Special Ed,8,0.9699,133.0,4.0,,0.0,SED,WOMS,19-20
60250,2008-07-24,F,Latino,EO,Not Special Ed,6,0.9084,131.0,12.0,2.0,0.0,SED,WOMS,19-20
60626,2006-07-23,M,Native American,EO,Not Special Ed,8,0.5217,92.0,44.0,,0.0,SED,WOMS,19-20
61017,2007-06-06,F,African American,EO,Not Special Ed,7,0.9474,133.0,7.0,,0.0,SED,WOMS,19-20
62969,2007-01-01,M,Not Reported,EO,Not Special Ed,7,0.9323,133.0,9.0,,0.0,SED,WOMS,19-20
63165,2007-04-23,M,African American,EO,Not Special Ed,7,0.7405,131.0,34.0,2.0,0.0,SED,WOMS,19-20
63672,2006-08-17,F,African American,EO,Not Special Ed,8,0.8271,133.0,23.0,,0.0,SED,WOMS,19-20
64269,2007-01-19,M,Asian,EL,Not Special Ed,7,0.6,10.0,4.0,,0.0,Not SED,WOMS,19-20
64435,2007-07-03,M,Latino,EO,Not Special Ed,7,0.9549,133.0,6.0,,0.0,SED,WOMS,19-20
64483,2007-06-05,F,White,EL,Not Special Ed,6,1.0,133.0,0.0,1.0,0.0,Not SED,WOMS,19-20
65284,2007-10-20,M,African American,EO,Special Ed,6,0.9621,132.0,5.0,,0.0,SED,WOMS,19-20
65356,2006-06-06,F,African American,EO,Not Special Ed,8,1.0,3.0,0.0,,0.0,Not SED,WOMS,19-20
65605,2005-12-13,M,African American,EO,Not Special Ed,8,0.8797,133.0,16.0,,0.0,SED,WOMS,19-20
65829,2007-08-22,F,Asian,RFEP,Not Special Ed,7,0.6667,6.0,2.0,,0.0,Not SED,WOMS,19-20
66079,2006-12-30,M,African American,EO,Special Ed,6,0.7528,89.0,22.0,,0.0,SED,WOMS,19-20
66675,2006-08-10,F,Asian,EL,Not Special Ed,8,0.9248,133.0,10.0,,0.0,SED,WOMS,19-20
66690,2007-02-20,M,African American,EO,Special Ed,7,0.8556,90.0,13.0,1.0,0.0,SED,WOMS,19-20
67443,2007-10-11,M,African American,EO,Not Special Ed,7,1.0,133.0,0.0,,0.0,SED,WOMS,19-20
67681,2007-02-26,M,African American,EO,Not Special Ed,7,0.8984,128.0,13.0,,0.0,SED,WOMS,19-20
67793,2005-12-24,F,African American,EO,Special Ed,8,0.9173,133.0,11.0,1.0,0.0,SED,WOMS,19-20
68313,2006-10-31,F,Asian,RFEP,Not Special Ed,8,0.985,133.0,2.0,,0.0,SED,WOMS,19-20
68355,2007-05-15,M,African American,EO,Special Ed,7,0.9398,133.0,8.0,,0.0,SED,WOMS,19-20
68578,2008-01-10,M,African American,EO,Special Ed,6,0.8421,133.0,21.0,,0.0,SED,WOMS,19-20
68586,2008-01-10,M,African American,EO,Special Ed,6,0.8421,133.0,21.0,,0.0,SED,WOMS,19-20
68796,2006-04-24,F,Not Reported,EO,Not Special Ed,8,0.963,81.0,3.0,,0.0,SED,WOMS,19-20
69374,2006-10-14,F,African American,EO,Not Special Ed,8,0.9098,133.0,12.0,,0.0,SED,WOMS,19-20
70064,2007-06-18,M,African American,EO,Special Ed,7,0.9398,133.0,8.0,1.0,0.0,SED,WOMS,19-20
70066,2006-05-31,M,African American,EO,Special Ed,8,0.9624,133.0,5.0,,0.0,SED,WOMS,19-20
70446,2005-01-25,M,Latino,EL,Not Special Ed,8,0.7368,133.0,35.0,1.0,0.0,Not SED,WOMS,19-20
70505,2008-06-18,M,African American,EO,Not Special Ed,6,1.0,133.0,0.0,1.0,0.0,SED,WOMS,19-20
70871,2008-03-04,M,African American,EO,Not Special Ed,6,0.9848,132.0,2.0,1.0,0.0,SED,WOMS,19-20
70974,2007-05-06,F,African American,EO,Not Special Ed,7,0.8182,22.0,4.0,,0.0,SED,WOMS,19-20
71105,2006-09-18,F,African American,EO,Not Special Ed,8,0.9925,133.0,1.0,,0.0,SED,WOMS,19-20
71143,2007-04-16,M,African American,EO,Not Special Ed,7,0.9398,133.0,8.0,,0.0,SED,WOMS,19-20
72404,2005-08-29,M,Latino,EO,Not Special Ed,8,0.7333,90.0,24.0,,0.0,SED,WOMS,19-20
72581,2008-07-11,F,Multiple Ethnicity,EO,Not Special Ed,6,0.6842,133.0,42.0,1.0,0.0,SED,WOMS,19-20
72657,2006-08-10,M,African American,EO,Special Ed,8,1.0,133.0,0.0,,0.0,SED,WOMS,19-20
73106,2006-11-26,M,Latino,RFEP,Not Special Ed,7,0.9474,133.0,7.0,,0.0,SED,WOMS,19-20
73268,2006-07-17,F,Latino,EL,Special Ed,7,0.609,133.0,52.0,,0.0,SED,WOMS,19-20
73460,2006-02-01,M,Latino,EL,Not Special Ed,7,0.8657,67.0,9.0,2.0,0.0,Not SED,WOMS,19-20
73567,2006-04-22,F,African American,EO,Not Special Ed,8,0.9248,133.0,10.0,,0.0,SED,WOMS,19-20
73577,2007-04-18,F,Latino,IFEP,Not Special Ed,7,0.9925,133.0,1.0,,0.0,Not SED,WOMS,19-20
73578,2007-04-18,F,Latino,IFEP,Not Special Ed,7,0.9925,133.0,1.0,,0.0,Not SED,WOMS,19-20
73620,2007-02-08,F,Latino,EL,Not Special Ed,7,0.8346,133.0,22.0,,0.0,SED,WOMS,19-20
74983,2008-07-15,F,Latino,EO,Not Special Ed,6,0.9925,133.0,1.0,,0.0,SED,WOMS,19-20
74985,2008-07-15,F,Latino,EO,Not Special Ed,6,0.9925,133.0,1.0,,0.0,SED,WOMS,19-20
75217,2007-11-29,F,Not Reported,EO,Not Special Ed,6,0.9206,126.0,10.0,,0.0,SED,WOMS,19-20
75269,2008-05-07,F,Not Reported,EO,Not Special Ed,6,0.713,108.0,31.0,,0.0,SED,WOMS,19-20
75408,2006-10-30,M,African American,EO,Special Ed,7,0.339,59.0,39.0,,0.0,SED,WOMS,19-20
75764,2008-09-21,M,African American,EO,Special Ed,6,0.9621,132.0,5.0,1.0,0.0,SED,WOMS,19-20
75928,2007-01-23,F,African American,EO,Not Special Ed,7,0.9173,133.0,11.0,2.0,0.0,SED,WOMS,19-20
75973,2007-03-30,M,African American,EO,Not Special Ed,7,0.6754,114.0,37.0,,0.0,SED,WOMS,19-20
76539,2008-04-12,M,African American,EO,Special Ed,6,0.8496,133.0,20.0,,0.0,SED,WOMS,19-20
76675,2008-06-22,F,African American,EO,Not Special Ed,6,0.8947,133.0,14.0,2.0,0.0,SED,WOMS,19-20
76859,2008-07-10,M,African American,EO,Not Special Ed,6,0.8195,133.0,24.0,4.0,0.0,SED,WOMS,19-20
76897,2007-01-01,F,African American,EO,Not Special Ed,7,0.8512,121.0,18.0,,0.0,SED,WOMS,19-20
77190,2006-05-05,M,African American,EO,Special Ed,8,0.9248,133.0,10.0,,0.0,SED,WOMS,19-20
77383,2007-03-10,F,African American,EO,Not Special Ed,7,0.9398,133.0,8.0,3.0,0.0,SED,WOMS,19-20
77694,2007-07-11,M,African American,EO,Special Ed,7,0.9699,133.0,4.0,,0.0,SED,WOMS,19-20
77977,2006-05-12,M,African American,EO,Special Ed,8,1.0,133.0,0.0,,0.0,SED,WOMS,19-20
78468,2007-01-25,F,Not Reported,EO,Not Special Ed,7,0.985,133.0,2.0,1.0,0.0,SED,WOMS,19-20
78525,2007-01-25,F,Not Reported,EO,Not Special Ed,7,0.985,133.0,2.0,1.0,0.0,SED,WOMS,19-20
78540,2006-11-29,F,African American,EO,Not Special Ed,8,0.985,133.0,2.0,,0.0,SED,WOMS,19-20
78542,2008-07-11,M,African American,EO,Special Ed,6,0.9023,133.0,13.0,2.0,0.0,SED,WOMS,19-20
85,2008-12-03,M,Multiple Ethnicity,EL,Not Special Ed,6,0.8427,178.0,28.0,,0.29,SED,WOMS,20-21
458,2008-10-30,F,African American,EO,Special Ed,6,0.1594,69.0,58.0,,0.0,SED,WOMS,20-21
657,2009-08-19,F,Latino,RFEP,Not Special Ed,6,1.0,180.0,0.0,,3.14,SED,WOMS,20-21
668,2008-10-17,F,Latino,EL,Not Special Ed,6,0.9167,180.0,15.0,,1.86,SED,WOMS,20-21
1212,2007-03-01,F,White,EL,Special Ed,6,1.0,180.0,0.0,,3.71,Not SED,WOMS,20-21
1412,2007-08-22,M,Asian,EL,Not Special Ed,8,0.8833,180.0,21.0,,1.86,SED,WOMS,20-21
1420,2007-04-26,F,Not Reported,EL,Not Special Ed,7,0.9833,180.0,3.0,,3.43,SED,WOMS,20-21
